assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,yellow_cards,player_name_id_x,position,date,shots,xG,xA,key_passes,npg,npxG,xGChain,xGBuildup,team_name,conceded,h_a,xG_team,xGA,npxG_team,npxGA,scored,missed,pts,npxGD,conceded_team,rolling_team_pts,diff_team_xG,diff_team_xGA,diff_team_scored,diff_team_missed,diff_team_conceded,diff_team_pts,attack_overall,defence_overall,attack_difficulty,defence_difficulty,opposition_attack_difficulty,opposition_defence_difficulty
1.0,3.0,0.0,3.0,1.0,90.0,Brentford,0.0,0.0,0.0,0.0,37,0.0,12.0,0.0,Richarlison_de Andrade_180,fwd,2022-05-15,5.0,1.475730061531067,1.064512848854065,3.0,0.0,0.7145612239837646,1.0093777179718018,0.0141677223145961,Everton,3.0,h,2.69589,1.81626,1.93472,1.81626,2.0,3.0,0.0,0.11846,3.0,1.4,0.20153999999999983,0.2059854000000001,0.19999999999999996,0.3999999999999999,0.3999999999999999,-0.20000000000000018,1.1213027999999998,2.4877332,2,3,5.0,3.0
0.0,1.0,0.0,2.0,1.0,90.0,Crystal Palace,0.0,0.0,0.0,0.0,37,0.0,7.0,0.0,Richarlison_de Andrade_180,fwd,2022-05-19,5.0,0.2775952219963074,0.0,0.0,1.0,0.2775952219963074,0.2204679399728775,0.0151762962341308,Everton,2.0,h,0.813157,1.6023,0.813157,1.6023,3.0,2.0,3.0,-0.789143,2.0,2.0,0.07763920000000013,-0.020333999999999852,0.6000000000000001,0.0,0.0,0.6000000000000001,1.798942,2.4673992,3,3,2.0,5.0
0.0,0.0,1.0,0.0,0.0,90.0,Arsenal,0.0,0.0,0.0,0.0,1,0.0,6.0,0.0,Rico_Henry_83,def,2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,0.0,h,1.88818,1.02385,1.88818,1.02385,2.0,0.0,3.0,0.86433,0.0,,,,,,,,,,,,,
0.0,0.0,1.0,0.0,0.0,90.0,Crystal Palace,0.0,0.0,0.0,0.0,2,0.0,6.0,0.0,Rico_Henry_83,def,2021-08-21,0.0,0.0,0.1702673435211181,2.0,0.0,0.0,0.1908807009458542,0.020613370463252,Brentford,0.0,a,0.712439,0.606313,0.712439,0.606313,0.0,0.0,1.0,0.106126,0.0,,,,,,,,,,,,,
0.0,0.0,0.0,1.0,0.0,90.0,Aston Villa,0.0,0.0,0.0,0.0,3,0.0,2.0,0.0,Rico_Henry_83,def,2021-08-28,1.0,0.076746754348278,0.1040677949786186,1.0,0.0,0.076746754348278,0.2018599212169647,0.0210453681647777,Brentford,1.0,a,1.13312,0.431464,1.13312,0.431464,1.0,1.0,1.0,0.7016559999999998,1.0,,,,,,,,,,,,,
0.0,0.0,0.0,1.0,0.0,90.0,Brighton,0.0,0.0,0.0,0.0,4,0.0,2.0,0.0,Rico_Henry_83,def,2021-09-11,0.0,0.0,0.0250575002282857,1.0,0.0,0.0,0.2973324656486511,0.2973324656486511,Brentford,1.0,h,0.729786,0.287902,0.729786,0.287902,0.0,1.0,0.0,0.441884,1.0,,,,,,,,,,,,,
0.0,0.0,1.0,0.0,0.0,74.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,5,0.0,5.0,1.0,Rico_Henry_83,def,2021-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,0.0,a,2.32741,1.02316,1.56627,1.02316,2.0,0.0,3.0,0.54311,0.0,1.6,,,,,,,1.9581870000000001,1.0745378,4,5,3.0,4.0
0.0,0.0,0.0,3.0,0.0,90.0,Liverpool,0.0,0.0,0.0,0.0,6,0.0,1.0,0.0,Rico_Henry_83,def,2021-09-25,1.0,0.0145672541111707,0.0,0.0,0.0,0.0145672541111707,0.0667105913162231,0.0667105913162231,Brentford,3.0,h,2.94058,2.25736,2.94058,2.25736,3.0,3.0,1.0,0.6832200000000004,3.0,1.2,0.21048,0.24670199999999998,0.19999999999999996,0.6,0.6,-0.40000000000000013,1.7686669999999998,1.9212398,4,4,5.0,5.0
0.0,0.0,0.0,1.0,0.0,90.0,West Ham,0.0,0.0,0.0,0.0,7,0.0,2.0,0.0,Rico_Henry_83,def,2021-10-03,0.0,0.0,0.0690839141607284,2.0,0.0,0.0,0.0690839141607284,0.0690839141607284,Brentford,1.0,a,1.30098,1.37258,1.30098,1.37258,2.0,1.0,3.0,-0.0715999999999998,1.0,1.6,0.11770820000000004,0.15325339999999976,0.40000000000000013,0.19999999999999996,0.19999999999999996,0.40000000000000013,2.0863752,2.2744931999999998,4,4,3.0,3.0
0.0,0.0,0.0,1.0,0.0,90.0,Chelsea,0.0,0.0,0.0,0.0,8,0.0,2.0,0.0,Rico_Henry_83,def,2021-10-16,0.0,0.0,0.0568762309849262,1.0,0.0,0.0,0.6032509207725525,0.5463746786117554,Brentford,1.0,h,1.62169,0.248256,1.62169,0.248256,0.0,1.0,0.0,1.373434,1.0,1.4,0.09771399999999986,-0.03664159999999983,-0.20000000000000018,0.0,0.0,-0.20000000000000018,1.9840891999999999,2.2378516,4,3,5.0,5.0
0.0,0.0,0.0,2.0,0.0,90.0,Leicester,0.0,0.0,0.0,0.0,9,0.0,1.0,0.0,Rico_Henry_83,def,2021-10-24,1.0,0.0270921029150486,0.0,0.0,0.0,0.0270921029150486,0.0,0.0,Brentford,2.0,h,1.16789,1.00254,1.16789,1.00254,1.0,2.0,0.0,0.1653500000000001,2.0,1.4,0.08762079999999983,0.14292759999999993,0.20000000000000018,0.19999999999999996,0.19999999999999996,0.0,2.07171,2.5807792,4,4,4.0,3.0
0.0,0.0,0.0,3.0,0.0,90.0,Burnley,0.0,0.0,0.0,0.0,10,0.0,1.0,0.0,Rico_Henry_83,def,2021-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0284789018332958,0.0284789018332958,Brentford,3.0,a,0.834312,2.72901,0.834312,2.72901,1.0,3.0,0.0,-1.894698,3.0,0.8,-0.29861959999999965,0.34117,-0.20000000000000018,0.6000000000000001,0.6000000000000001,-0.5999999999999999,0.9730904000000002,3.5219492,2,2,3.0,3.0
0.0,3.0,0.0,2.0,1.0,68.0,Norwich,0.0,0.0,0.0,0.0,11,0.0,10.0,0.0,Rico_Henry_83,def,2021-11-06,1.0,0.4926053285598755,0.0,0.0,1.0,0.4926053285598755,0.6001562476158142,0.1075509414076805,Brentford,2.0,h,2.79229,1.15797,2.79229,0.396837,1.0,2.0,0.0,2.395453,2.0,0.6,-0.029658000000000184,-0.21987800000000002,-0.3999999999999999,-0.19999999999999996,-0.19999999999999996,-0.20000000000000007,0.7434323999999999,3.1020712,2,2,1.0,1.0
0.0,0.0,0.0,3.0,1.0,90.0,Newcastle United,0.0,0.0,0.0,0.0,12,0.0,7.0,0.0,Rico_Henry_83,def,2021-11-20,1.0,0.4994467496871948,0.0442984141409397,1.0,1.0,0.4994467496871948,0.5596181154251099,0.0158729404211044,Brentford,3.0,a,1.23275,2.18388,1.23275,2.18388,3.0,3.0,1.0,-0.9511299999999998,3.0,0.2,-0.013646000000000047,0.16225999999999985,0.19999999999999996,0.40000000000000013,0.40000000000000013,-0.39999999999999997,0.5297863999999999,3.6643312,2,2,2.0,2.0
0.0,0.0,1.0,0.0,0.0,76.0,Everton,0.0,0.0,0.0,0.0,13,0.0,6.0,0.0,Rico_Henry_83,def,2021-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,0.0,h,1.19813,0.968075,0.436957,0.968075,1.0,0.0,3.0,-0.531118,0.0,0.8,-0.08471200000000012,0.1439638000000003,0.19999999999999996,-0.20000000000000018,-0.20000000000000018,0.6000000000000001,0.8450743999999997,3.608295,3,2,1.0,1.0
0.0,0.0,0.0,2.0,0.0,90.0,Tottenham,0.0,0.0,0.0,0.0,14,0.0,1.0,0.0,Rico_Henry_83,def,2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.1313654482364654,0.1313654482364654,Brentford,2.0,a,0.225492,2.07248,0.225492,2.07248,0.0,2.0,0.0,-1.846988,2.0,0.8,-0.18847959999999997,0.21398800000000007,-0.19999999999999996,0.0,0.0,0.0,0.4565947999999995,3.822283,1,1,3.0,4.0
0.0,0.0,0.0,2.0,0.0,90.0,Leeds,0.0,0.0,0.0,0.0,15,0.0,0.0,1.0,Rico_Henry_83,def,2021-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1115218251943588,0.1115218251943588,Brentford,2.0,a,1.19959,1.41896,1.19959,1.41896,2.0,2.0,1.0,-0.21937,2.0,1.0,0.0730556,-0.2620100000000001,0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0.19999999999999996,0.9296503999999997,3.3602730000000003,3,2,4.0,3.0
0.0,0.0,0.0,1.0,0.0,76.0,Watford,0.0,0.0,0.0,0.0,16,0.0,2.0,0.0,Rico_Henry_83,def,2021-12-10,2.0,0.0727380365133285,0.0,0.0,0.0,0.0727380365133285,0.0727380365133285,0.0,Brentford,1.0,h,1.82799,0.561554,1.06682,0.561554,2.0,1.0,3.0,0.5052660000000001,1.0,1.6,-0.1928599999999998,-0.11928319999999992,0.20000000000000018,-0.19999999999999996,-0.19999999999999996,0.6000000000000001,1.1367904000000002,3.0409898,3,3,3.0,1.0
0.0,0.0,0.0,1.0,0.0,48.0,Liverpool,0.0,0.0,0.0,0.0,22,0.0,1.0,0.0,Rico_Henry_83,def,2022-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,3.0,a,0.376656,3.49099,0.376656,3.49099,0.0,3.0,0.0,-3.114334,3.0,0.6,-0.29026680000000005,0.5858872000000002,-0.4,0.40000000000000013,0.40000000000000013,-0.6,-1.03166,3.8366506,1,2,5.0,4.0
0.0,0.0,0.0,1.0,0.0,26.0,Manchester United,0.0,0.0,0.0,0.0,22,0.0,1.0,0.0,Rico_Henry_83,def,2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,3.0,h,2.081,2.05969,2.081,2.05969,1.0,3.0,0.0,0.0213100000000001,3.0,0.6,0.1955159999999999,0.22326539999999984,0.20000000000000007,0.19999999999999973,0.19999999999999973,0.0,-0.836144,4.259916,1,2,4.0,4.0
0.0,0.0,0.0,0.0,0.0,25.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,23,0.0,1.0,0.0,Rico_Henry_83,def,2022-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.1052837967872619,0.1052837967872619,Brentford,2.0,h,0.742573,0.218211,0.742573,0.218211,1.0,2.0,0.0,0.524362,2.0,0.6,0.10074880000000008,-0.15988380000000002,0.19999999999999996,0.20000000000000018,0.20000000000000018,0.0,-0.7353952000000001,4.3000321999999995,1,1,4.0,5.0
0.0,0.0,0.0,2.0,0.0,90.0,Manchester City,0.0,0.0,0.0,0.0,24,0.0,1.0,0.0,Rico_Henry_83,def,2022-02-09,1.0,0.2643854916095733,0.0,0.0,0.0,0.2643854916095733,0.2643854916095733,0.0,Brentford,2.0,a,0.461305,1.98246,0.461305,1.22129,0.0,2.0,0.0,-0.7599849999999999,2.0,0.0,-0.008004800000000034,0.16885000000000017,-0.4,0.19999999999999973,0.19999999999999973,-0.6,-1.3434,4.6688822,1,1,5.0,5.0
0.0,0.0,1.0,0.0,0.0,90.0,Crystal Palace,0.0,0.0,0.0,0.0,25,0.0,6.0,0.0,Rico_Henry_83,def,2022-02-12,1.0,0.0531194880604743,0.0550189204514026,1.0,0.0,0.0531194880604743,0.6706328988075256,0.5624945163726807,Brentford,0.0,h,1.97576,0.49802,1.97576,0.49802,0.0,0.0,1.0,1.4777399999999998,0.0,0.2,0.27085879999999984,-0.2190080000000001,-0.19999999999999996,-0.7999999999999998,-0.7999999999999998,0.2,-0.4725412000000002,3.6498741999999997,1,1,2.0,2.0
0.0,0.0,0.0,2.0,0.0,90.0,Arsenal,0.0,0.0,0.0,0.0,26,0.0,1.0,0.0,Rico_Henry_83,def,2022-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,2.0,a,0.640726,1.52247,0.640726,1.52247,1.0,2.0,0.0,-0.881744,2.0,0.2,0.05281400000000014,-0.39370400000000005,0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0.0,-0.019727199999999945,3.0561701999999995,1,2,5.0,5.0
0.0,0.0,0.0,2.0,0.0,90.0,Newcastle United,0.0,0.0,0.0,0.0,27,0.0,1.0,0.0,Rico_Henry_83,def,2022-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,2.0,h,0.494232,2.25373,0.494232,2.25373,0.0,2.0,0.0,-1.759498,2.0,0.2,-0.3173536,0.038808000000000176,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0.0,-0.33708080000000007,2.8949781999999997,1,2,5.0,5.0
0.0,0.0,0.0,1.0,0.0,90.0,Norwich,0.0,0.0,0.0,0.0,28,0.0,2.0,0.0,Rico_Henry_83,def,2022-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,1.0,a,2.22064,0.77334,0.698303,0.77334,3.0,1.0,3.0,-0.075037,1.0,0.8,0.2956133999999998,0.11102579999999995,0.4,-0.20000000000000018,-0.20000000000000018,0.6000000000000001,0.5585325999999999,2.8060039999999997,2,3,1.0,1.0
0.0,0.0,1.0,0.0,0.0,90.0,Burnley,0.0,0.0,0.0,0.0,29,0.0,6.0,0.0,Rico_Henry_83,def,2022-03-12,1.0,0.0132431210950016,0.0,0.0,0.0,0.0132431210950016,0.8073108196258545,0.8073108196258545,Brentford,0.0,h,1.82002,0.825311,1.05885,0.825311,2.0,0.0,3.0,0.233539,0.0,1.4,0.27174300000000007,-0.2314297999999999,0.3999999999999999,-0.3999999999999999,-0.3999999999999999,0.5999999999999999,1.6302756,2.1745742,3,3,2.0,2.0
0.0,0.0,0.0,2.0,0.0,73.0,Leicester,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,Rico_Henry_83,def,2022-03-20,0.0,0.0,0.0471874065697193,1.0,0.0,0.0,0.1923986077308654,0.1923986077308654,Brentford,2.0,a,1.72466,1.27865,1.72466,1.27865,1.0,2.0,0.0,0.44601,2.0,1.2,-0.05021999999999993,0.15612599999999976,0.19999999999999996,0.3999999999999999,0.3999999999999999,-0.19999999999999996,1.3800556,2.7307001999999994,3,2,3.0,3.0
0.0,0.0,0.0,1.0,0.0,87.0,Chelsea,0.0,0.0,0.0,0.0,31,0.0,2.0,0.0,Rico_Henry_83,def,2022-04-02,0.0,0.0,0.3560426831245422,1.0,0.0,0.0,0.5203795433044434,0.1643368601799011,Brentford,1.0,a,2.43422,1.29014,2.43422,1.29014,4.0,1.0,3.0,1.1440799999999998,1.0,1.8,0.3586988,-0.046465999999999896,0.6000000000000001,-0.19999999999999996,-0.19999999999999996,0.6000000000000001,2.5387544,2.4842341999999995,4,4,5.0,5.0
0.0,1.0,1.0,0.0,0.0,90.0,West Ham,0.0,0.0,0.0,0.0,32,0.0,7.0,0.0,Rico_Henry_83,def,2022-04-10,0.0,0.0,0.0713179782032966,2.0,0.0,0.0,0.8669213056564331,0.8504448533058167,Brentford,0.0,h,1.85534,0.244824,1.85534,0.244824,2.0,0.0,3.0,1.610516,0.0,2.4,0.2722216000000004,-0.40178119999999984,0.3999999999999999,-0.3999999999999999,-0.3999999999999999,0.5999999999999999,3.610976,1.682453,5,5,2.0,2.0
0.0,0.0,0.0,1.0,0.0,90.0,Watford,0.0,0.0,0.0,0.0,33,0.0,2.0,0.0,Rico_Henry_83,def,2022-04-16,0.0,0.0,0.0870510786771774,1.0,0.0,0.0,0.1003034710884094,0.0132523933425545,Brentford,1.0,a,2.12457,1.50381,2.12457,1.50381,2.0,1.0,3.0,0.6207599999999998,1.0,2.4,-0.019214000000000286,0.14609399999999995,-0.19999999999999973,0.0,0.0,0.0,3.391762000000001,1.828547,5,5,1.0,1.0
0.0,0.0,1.0,0.0,0.0,90.0,Tottenham,0.0,0.0,0.0,0.0,34,0.0,6.0,0.0,Rico_Henry_83,def,2022-04-23,0.0,0.0,0.1604576259851455,2.0,0.0,0.0,0.1604576259851455,0.0824747234582901,Brentford,0.0,h,1.3153,0.517755,1.3153,0.517755,0.0,0.0,1.0,0.797545,0.0,2.0,-0.10094399999999992,-0.06151119999999999,-0.40000000000000013,0.0,0.0,-0.3999999999999999,2.8908180000000003,1.7670358,5,5,5.0,5.0
0.0,0.0,0.0,3.0,0.0,90.0,Manchester United,0.0,0.0,0.0,0.0,35,0.0,1.0,0.0,Rico_Henry_83,def,2022-05-02,1.0,0.0146119259297847,0.0,0.0,0.0,0.0146119259297847,0.3039698898792267,0.3039698898792267,Brentford,3.0,a,0.681425,1.84111,0.681425,1.07994,0.0,3.0,0.0,-0.3985149999999999,3.0,2.0,-0.20864700000000025,0.11249199999999981,-0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,2.282171,2.0795277999999997,4,4,2.0,1.0
0.0,0.0,1.0,0.0,0.0,90.0,Southampton,0.0,0.0,0.0,0.0,36,0.0,6.0,0.0,Rico_Henry_83,def,2022-05-07,0.0,0.0,0.6257163286209106,2.0,0.0,0.0,0.8170197010040283,0.7892276048660278,Brentford,0.0,h,3.68223,0.988574,3.68223,0.988574,3.0,0.0,3.0,2.6936560000000003,0.0,2.0,0.24960199999999988,-0.060313199999999956,-0.20000000000000018,-0.19999999999999996,-0.19999999999999996,0.0,2.5317729999999994,1.8192145999999998,5,4,2.0,2.0
0.0,0.0,0.0,2.0,1.0,90.0,Everton,0.0,0.0,0.0,0.0,37,0.0,7.0,0.0,Rico_Henry_83,def,2022-05-15,3.0,0.3713796138763428,0.0,0.0,1.0,0.3713796138763428,1.2230297327041626,0.851650059223175,Brentford,2.0,a,1.81626,2.69589,1.81626,1.93472,3.0,2.0,3.0,-0.11846,2.0,2.0,-0.007815999999999601,0.4902131999999999,0.20000000000000018,0.3999999999999999,0.3999999999999999,0.0,2.323957,2.7094277999999994,5,3,2.0,3.0
0.0,0.0,0.0,1.0,0.0,62.0,Leeds,0.0,0.0,0.0,0.0,38,0.0,2.0,0.0,Rico_Henry_83,def,2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.1630691736936569,0.1630691736936569,Brentford,2.0,h,0.844985,1.47786,0.844985,0.716686,1.0,2.0,0.0,0.1282989999999999,2.0,1.4,-0.25591700000000017,-0.005189999999999806,-0.20000000000000018,0.19999999999999996,0.19999999999999996,-0.6000000000000001,1.66804,2.9042377999999998,3,4,2.0,1.0
0.0,0.0,0.0,1.0,0.0,78.0,Tottenham,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,Riyad_Mahrez_254,mid,2021-08-15,2.0,0.4995260834693908,0.0141139524057507,1.0,0.0,0.4995260834693908,0.7043842673301697,0.1907442063093185,Manchester City,1.0,a,2.10585,1.06014,2.10585,1.06014,0.0,1.0,0.0,1.04571,1.0,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,1.0,15.0,Norwich,0.0,0.0,0.0,0.0,2,0.0,6.0,0.0,Riyad_Mahrez_254,mid,2021-08-21,2.0,0.5713855624198914,0.0336715206503868,1.0,1.0,0.5713855624198914,0.4956791996955871,0.0,Manchester City,0.0,h,2.43928,0.0250088,2.43928,0.0250088,5.0,0.0,3.0,2.4142712,0.0,,,,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,29.0,Arsenal,0.0,0.0,0.0,0.0,3,0.0,4.0,0.0,Riyad_Mahrez_254,mid,2021-08-28,2.0,0.1920535266399383,1.300872564315796,3.0,0.0,0.1920535266399383,2.1300745010375977,0.6371484994888306,Manchester City,0.0,h,4.47273,0.116805,4.47273,0.116805,5.0,0.0,3.0,4.355925,0.0,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,23.0,Southampton,0.0,0.0,0.0,0.0,5,0.0,1.0,0.0,Riyad_Mahrez_254,mid,2021-09-18,1.0,0.0228795167058706,0.036457322537899,1.0,0.0,0.0228795167058706,0.0507021136581897,0.0142447929829359,Manchester City,0.0,h,1.22451,0.490923,1.22451,0.490923,0.0,0.0,1.0,0.733587,0.0,2.0,,,,,,,4.598590000000001,0.6985953600000001,5,5,3.0,3.0
0.0,0.0,0.0,0.0,0.0,9.0,Chelsea,0.0,0.0,0.0,0.0,6,0.0,1.0,0.0,Riyad_Mahrez_254,mid,2021-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manchester City,0.0,a,1.69244,0.194202,1.69244,0.194202,1.0,0.0,3.0,1.498238,0.0,2.6,-0.08268200000000014,-0.17318760000000005,0.19999999999999973,-0.2,-0.2,0.6000000000000001,4.915908,0.32540776,5,5,5.0,5.0
0.0,0.0,1.0,0.0,0.0,90.0,Burnley,0.0,0.0,0.0,0.0,8,0.0,3.0,0.0,Riyad_Mahrez_254,mid,2021-10-16,4.0,0.2945129871368408,0.1317530572414398,2.0,0.0,0.2945129871368408,0.5347904562950134,0.1512437909841537,Manchester City,0.0,h,2.15712,1.07719,2.15712,1.07719,2.0,0.0,3.0,1.0799299999999998,0.0,2.2,-0.4631220000000005,0.19207700000000005,-0.6000000000000001,0.0,0.0,0.0,2.573568,1.1023566,5,5,1.0,2.0
0.0,0.0,0.0,0.0,1.0,3.0,Brighton,0.0,0.0,0.0,0.0,9,0.0,6.0,0.0,Riyad_Mahrez_254,mid,2021-10-23,1.0,0.4351611137390136,0.0,0.0,1.0,0.4351611137390136,0.559441089630127,0.124279960989952,Manchester City,1.0,a,3.57376,1.1695,3.57376,0.408335,4.0,1.0,3.0,3.165425,1.0,2.2,0.16463600000000023,0.07388000000000006,0.6000000000000001,0.19999999999999996,0.19999999999999996,0.0,3.138204,1.3762366,5,5,2.0,3.0
0.0,0.0,0.0,1.0,0.0,12.0,Crystal Palace,0.0,0.0,0.0,0.0,10,0.0,1.0,0.0,Riyad_Mahrez_254,mid,2021-10-30,1.0,0.0585894882678985,0.0,0.0,0.0,0.0585894882678985,0.0585894882678985,0.0,Manchester City,2.0,h,0.65739,1.05029,0.65739,1.05029,0.0,2.0,0.0,-0.3928999999999999,2.0,2.0,-0.11342399999999997,0.1118733999999999,0.0,0.4,0.4,-0.20000000000000018,2.6247800000000003,1.88811,4,5,4.0,4.0
0.0,0.0,0.0,0.0,0.0,32.0,Everton,0.0,0.0,0.0,0.0,12,0.0,1.0,0.0,Riyad_Mahrez_254,mid,2021-11-21,2.0,0.1341894119977951,0.0,0.0,0.0,0.1341894119977951,0.210024356842041,0.1250748485326767,Manchester City,0.0,h,2.61302,0.266894,2.61302,0.266894,3.0,0.0,3.0,2.346126,0.0,2.4,0.31396599999999975,-0.13649479999999992,0.20000000000000018,-0.4,-0.4,0.3999999999999999,3.8086619999999995,1.464687,5,5,1.0,1.0
1.0,0.0,0.0,1.0,0.0,90.0,West Ham,0.0,0.0,0.0,0.0,13,0.0,5.0,0.0,Riyad_Mahrez_254,mid,2021-11-28,2.0,0.3496760725975036,0.1856801658868789,3.0,0.0,0.3496760725975036,1.1012985706329346,0.6203702688217163,Manchester City,1.0,h,2.72187,0.171763,2.72187,0.171763,2.0,1.0,3.0,2.550107,1.0,2.4,0.1129500000000001,-0.18108539999999995,0.0,0.20000000000000007,0.20000000000000007,0.0,3.7216120000000004,1.4836016,5,5,4.0,4.0
0.0,0.0,0.0,1.0,0.0,90.0,Aston Villa,0.0,0.0,0.0,0.0,14,0.0,2.0,0.0,Riyad_Mahrez_254,mid,2021-12-01,2.0,0.1030372083187103,0.0679270029067993,3.0,0.0,0.1030372083187103,0.5464064478874207,0.4644442200660705,Manchester City,1.0,a,1.01897,0.772083,1.01897,0.772083,2.0,1.0,3.0,0.2468869999999999,1.0,2.4,-0.5109579999999998,-0.07948339999999998,-0.40000000000000013,0.0,0.0,0.0,2.8106540000000004,1.4041182,5,5,1.0,3.0
0.0,0.0,0.0,1.0,0.0,22.0,Watford,0.0,0.0,0.0,0.0,15,0.0,1.0,0.0,Riyad_Mahrez_254,mid,2021-12-04,0.0,0.0,0.055076278746128,1.0,0.0,0.0,0.1443784385919571,0.0893021672964096,Manchester City,1.0,a,4.03223,0.675105,4.03223,0.675105,3.0,1.0,3.0,3.3571250000000004,1.0,3.0,0.674968,-0.07503700000000002,0.5999999999999999,-0.20000000000000007,-0.20000000000000007,0.6000000000000001,4.285622,1.1290812,5,5,2.0,1.0
1.0,2.0,1.0,0.0,1.0,90.0,Leeds,0.0,0.0,0.0,0.0,17,0.0,13.0,0.0,Riyad_Mahrez_254,mid,2021-12-14,5.0,0.3827595710754394,0.6540759205818176,4.0,1.0,0.3827595710754394,1.1259945631027222,0.475663274526596,Manchester City,0.0,h,3.31349,0.227498,3.31349,0.227498,7.0,0.0,3.0,3.085992,0.0,3.0,0.1400939999999995,-0.00787920000000003,0.7999999999999998,0.0,0.0,0.0,5.217142,0.98454658,5,5,1.0,1.0
1.0,1.0,1.0,0.0,1.0,76.0,Newcastle United,0.0,0.0,0.0,0.0,18,0.0,12.0,0.0,Riyad_Mahrez_254,mid,2021-12-19,2.0,0.3353134095668793,0.4512800574302673,3.0,1.0,0.3353134095668793,1.4065055847167969,0.9973254799842834,Manchester City,0.0,a,3.64686,0.174208,3.64686,0.174208,4.0,0.0,3.0,3.472652,0.0,3.0,0.18499800000000022,0.0004890000000000172,0.3999999999999999,-0.19999999999999996,-0.19999999999999996,0.0,6.002139999999999,0.78503558,5,5,1.0,1.0
1.0,0.0,0.0,3.0,1.0,90.0,Leicester,0.0,0.0,0.0,0.0,19,0.0,10.0,0.0,Riyad_Mahrez_254,mid,2021-12-26,5.0,1.0918161869049072,0.1223598569631576,2.0,0.0,0.3306472897529602,0.2705637514591217,0.0342515334486961,Manchester City,3.0,h,3.82869,2.43425,2.30635,2.43425,6.0,3.0,3.0,-0.1278999999999999,3.0,3.0,0.5619440000000004,0.33243339999999993,0.8000000000000003,0.4,0.4,0.0,6.964084000000001,1.5174689799999999,5,5,4.0,1.0
0.0,2.0,0.0,1.0,1.0,90.0,Arsenal,0.0,0.0,0.0,0.0,21,0.0,9.0,0.0,Riyad_Mahrez_254,mid,2022-01-01,2.0,0.8319949507713318,0.139432743191719,3.0,0.0,0.0708261057734489,0.1589932143688202,0.0742307305335998,Manchester City,1.0,a,1.94623,0.836949,1.18506,0.836949,2.0,1.0,3.0,0.3481109999999999,1.0,3.0,-0.21058399999999944,0.15213302000000006,0.20000000000000018,0.20000000000000007,0.20000000000000007,0.0,5.95058,1.5823468000000003,5,5,5.0,5.0
0.0,2.0,1.0,0.0,1.0,66.0,Brentford,0.0,0.0,0.0,0.0,24,0.0,10.0,0.0,Riyad_Mahrez_254,mid,2022-02-09,1.0,0.7611688375473022,0.0,0.0,0.0,0.0,0.0,0.0,Manchester City,0.0,h,1.98246,0.461305,1.22129,0.461305,2.0,0.0,3.0,0.7599849999999999,0.0,2.6,-0.36924599999999996,-0.3945890000000001,-0.8000000000000003,-0.6,-0.6,0.0,2.4954186000000003,1.030612,5,5,1.0,1.0
0.0,0.0,1.0,0.0,0.0,83.0,Norwich,0.0,0.0,0.0,0.0,25,0.0,3.0,0.0,Riyad_Mahrez_254,mid,2022-02-12,2.0,0.1571806669235229,0.1090295389294624,3.0,0.0,0.1571806669235229,1.063407063484192,0.8140204548835754,Manchester City,0.0,a,4.44653,0.356755,3.46024,0.356755,4.0,0.0,3.0,3.103485,0.0,2.6,0.6857799999999996,0.023585200000000084,0.6000000000000001,0.0,0.0,0.0,3.7811986,1.0541972,5,5,1.0,1.0
